Assembly Accession	Organism Name	Assembly Level	Assembly Status	Assembly Stats Total Sequence Length	Assembly Stats Number of Contigs	Assembly BioSample Accession	Assembly BioSample Isolation source	Assembly BioSample Geographic location	Assembly BioSample Host	candidate_group	keyword_hits
GCF_032145515.1	Bacillus cereus	Complete Genome	current	5638441	3	SAMN36942558		South Korea	Plant	non_saline_candidate	
GCF_032670505.1	Bacillus cereus	Scaffold	current	5257066	58	SAMN37322362	soil	Thailand		non_saline_candidate	
GCF_033436795.1	Bacillus cereus	Contig	current	5358796	53	SAMN38055767	soil	Thailand		non_saline_candidate	
GCF_034078685.1	Bacillus cereus	Complete Genome	current	6097808	2	SAMN38257993	soil	China		non_saline_candidate	
GCF_035064965.1	Bacillus cereus	Contig	current	5851021	547	SAMN38245997	roots	Russia:Uryupinsk	Populus alba	non_saline_candidate	
GCF_035065085.1	Bacillus cereus	Contig	current	5404062	90	SAMN38245992	roots	Russia:Samur forest	Populus alba	non_saline_candidate	
GCF_036408805.1	Bacillus cereus	Contig	current	5971997	10	SAMN39605383	root	Poland: Lask	Galium aparine L.	non_saline_candidate	
GCF_036621195.1	Bacillus cereus	Contig	current	5275460	130	SAMN37915371	roots	Tunisia: Mednine	Peganum harmala	non_saline_candidate	
GCF_036621395.1	Bacillus cereus	Contig	current	5232427	49	SAMN37235698	roots	Tunisia: Mednine	Nitraria retusa	non_saline_candidate	
GCF_036763645.1	Bacillus cereus	Contig	current	5729216	59	SAMN39953809	soil	Tunisia: semi-arid region	Not applicable	non_saline_candidate	
GCF_036881785.1	Bacillus cereus	Contig	current	5727537	61	SAMN39971232	soil	Tunisia: semi-arid region	Not applicable	non_saline_candidate	
GCF_038116635.1	Bacillus cereus	Contig	current	6067368	236	SAMN26011201	soil	Poland: Swietochlowice	Tussilago farfara	non_saline_candidate	
GCF_040210495.1	Bacillus cereus	Complete Genome	current	5772068	5	SAMN41661183	soil	China:Shanghai		non_saline_candidate	
GCF_040268315.1	Bacillus cereus	Complete Genome	current	5395922	2	SAMN41860332	soil	China: Hubei		non_saline_candidate	
GCF_040937925.1	Bacillus cereus	Complete Genome	current	5806667	4	SAMN42341497	tobacco rhizosphere soil	China: Enshi	soil	non_saline_candidate	
GCF_040959295.1	Bacillus cereus	Complete Genome	current	6175153	5	SAMN42602167	soil	China: Fuyu		non_saline_candidate	
GCF_042535225.1	Bacillus cereus	Contig	current	7016826	799	SAMN42206399	soil	Mexico		non_saline_candidate	
GCF_044783125.1	Bacillus cereus	Contig	current	5343750	35	SAMN44580889	root	Russia: Krasnodar territory, Pavlovsky district	wheat	non_saline_candidate	
GCF_045376195.1	Bacillus cereus	Contig	current	5345691	78	SAMN43766424	soil	China		non_saline_candidate	
GCF_045376215.1	Bacillus cereus	Contig	current	5204946	51	SAMN43766422	soil	China		non_saline_candidate	
GCF_045376235.1	Bacillus cereus	Contig	current	5270038	67	SAMN43766280	soil	China		non_saline_candidate	
GCF_045376245.1	Bacillus cereus	Contig	current	5735486	71	SAMN43766423	soil	China		non_saline_candidate	
GCF_045376285.1	Bacillus cereus	Contig	current	5460789	78	SAMN43766421	soil	China		non_saline_candidate	
GCF_048824055.1	Bacillus cereus	Contig	current	5825382	91	SAMN47426705	medicinal plant	India: Noida		non_saline_candidate	
GCF_050171705.1	Bacillus cereus	Contig	current	6051230	84	SAMN48146553	bone from soil	Russia: a suburb of Nizhny Novgorod		non_saline_candidate	
GCF_050171785.1	Bacillus cereus	Contig	current	6068873	74	SAMN48146551	soil	Russia: a suburb of Nizhny Novgorod		non_saline_candidate	
GCF_050510835.1	Bacillus cereus	Scaffold	current	4883650	69	SAMN48155366	rhizosphere	China:Yunnan	Zea mays	non_saline_candidate	
GCF_050510875.1	Bacillus cereus	Scaffold	current	5631616	74	SAMN48155365	rhizosphere	China:Shandong	Zea mays	non_saline_candidate	
GCF_050629265.1	Bacillus cereus	Contig	current	6450521	236	SAMN43795149	soil	Belgium: Louvain-La-Neuve		non_saline_candidate	
GCF_050629305.1	Bacillus cereus	Contig	current	6133529	222	SAMN43795147	soil	Belgium: Louvain-La-Neuve		non_saline_candidate	
GCF_050629325.1	Bacillus cereus	Contig	current	6915565	245	SAMN43795146	soil	Belgium: Louvain-La-Neuve		non_saline_candidate	
GCF_052122615.1	Bacillus cereus	Complete Genome	current	5645515	3	SAMN50572158	soil	China:Xinjiang		non_saline_candidate	
GCF_052748585.1	Bacillus cereus	Contig	current	5479741	96	SAMN51302443	soil from community dumpsite	South Africa: KwaZulu-Natal Durban		non_saline_candidate	
GCF_053291905.1	Bacillus cereus	Complete Genome	current	5786006	2	SAMN50033524	Cypress rhizosphere soil	China:Beijing		non_saline_candidate	
GCF_053894975.1	Bacillus cereus	Contig	current	5336834	215	SAMN53301951	roots	Bangladesh	Oryza sativa	non_saline_candidate	
GCF_054182725.1	Bacillus cereus	Contig	current	5403645	64	SAMN54133049	plant roots in dioxin-contaminated soil area	Viet Nam: Phu Cat airport		non_saline_candidate	
GCF_054850195.1	Bacillus cereus	Complete Genome	current	5389775	1	SAMN54727843	rhizosphere soil of rice	China:Changsha		non_saline_candidate	
GCF_055388895.1	Bacillus cereus	Complete Genome	current	6107042	7	SAMD01611175	soil	Japan		non_saline_candidate	
GCF_055419165.1	Bacillus cereus	Contig	current	5547101	51	SAMN55391293	heavy metal leachate-contaminated soil	Mexico: Queretaro		non_saline_candidate	
GCF_055793445.1	Bacillus cereus	Complete Genome	current	5905554	6	SAMN54896198	rhizosphere soil of tea plant	China		non_saline_candidate	
GCF_002224345.1	Bacillus cereus C1L	Complete Genome	current	6047547	4	SAMN07357037	rhizosphere	Taiwan: Taroko National Park, Hualien		non_saline_candidate	
GCF_045287585.1	Bacillus cereus ATCC 14579	Complete Genome	current	5444563	2	SAMN38051912	soil	unknown		non_saline_candidate	
GCF_056110205.1	Bacillus cereus	Complete Genome	current	5422972	1	SAMN54472062	soil	China: Beijing		non_saline_candidate	
GCF_056431345.1	Bacillus cereus	Scaffold	current	5703351	38	SAMN54756674	root	China: Baoding	Ambrosia artemisiifolia	non_saline_candidate	
GCF_056674915.1	Bacillus cereus	Contig	current	5733760	878	SAMN49909478	soil rhizosphere	Pakistan: Lahore	Medicinal plants	non_saline_candidate	
GCF_000504145.1	Bacillus cihuensis	Scaffold	current	5443019	43	SAMN02469794	soil sample from grass	China: Fujian		non_saline_candidate	
GCF_000746925.1	Bacillus clarus	Contig	current	5875917	12	SAMN02739899	soil	Papua New Guinea		non_saline_candidate	
GCF_003428195.1	Bacillus clarus	Scaffold	current	5783088	229	SAMN09856751	soil	Papua New Guinea		non_saline_candidate	
GCF_016483175.1	Bacillus cereus group sp. N34	Contig	current	5631503	95	SAMN16950027	soil	Belgium		non_saline_candidate	
GCF_016483245.1	Bacillus cereus group sp. N31	Contig	current	5981272	144	SAMN16950025	soil	Austria		non_saline_candidate	
GCF_016483295.1	Bacillus cereus group sp. N28	Contig	current	5981439	191	SAMN16950022	soil	Turkey		non_saline_candidate	
GCF_016483345.1	Bacillus cereus group sp. N24	Contig	current	6066427	185	SAMN16950018	soil	Turkey		non_saline_candidate	
GCF_016483395.1	Bacillus cereus group sp. N21	Contig	current	6007118	477	SAMN16950015	soil	Turkey		non_saline_candidate	
GCF_016483445.1	Bacillus cereus group sp. N17	Contig	current	6203587	210	SAMN16950011	soil	Serbia		non_saline_candidate	
GCF_016483455.1	Bacillus cereus group sp. N18	Contig	current	5961073	219	SAMN16950012	soil	Serbia		non_saline_candidate	
GCF_016483545.1	Bacillus cereus group sp. N15	Contig	current	6007448	181	SAMN16950009	soil	Serbia		non_saline_candidate	
GCF_016483555.1	Bacillus cereus group sp. N14	Contig	current	5666161	157	SAMN16950008	soil	Hungary		non_saline_candidate	
GCF_016483575.1	Bacillus cereus group sp. N12	Contig	current	5986747	320	SAMN16950006	soil	Hungary		non_saline_candidate	
GCF_016483605.1	Bacillus cereus group sp. N11	Contig	current	5995015	129	SAMN16950005	soil	Hungary		non_saline_candidate	
GCF_016483685.1	Bacillus cereus group sp. N8	Contig	current	5944154	253	SAMN16950002	soil	Slovenia		non_saline_candidate	
GCF_016483705.1	Bacillus cereus group sp. N6	Contig	current	5990191	397	SAMN16950000	soil	Netherlands		non_saline_candidate	
GCF_016483785.1	Bacillus cereus group sp. N3	Contig	current	5835961	214	SAMN16949997	soil	Tunisia		non_saline_candidate	
GCF_050524305.1	Bacillus cereus group sp. IBL03679	Scaffold	current	6908876	28	SAMN48098167	soil	USA: Maryland, Clarksburg		non_saline_candidate	
GCF_000559105.1	Bacillus haynesii	Contig	current	4497820	194	SAMN02210741	soil	Pakistan		non_saline_candidate	
GCF_000695465.1	Bacillus licheniformis	Contig	current	4194413	40	SAMN02678191	soil	China		non_saline_candidate	
GCF_001278705.1	Bacillus gobiensis	Chromosome	current	4597707	4	SAMN04009091	soil	China:Jiangxi		non_saline_candidate	
GCF_001517105.1	Bacillus halotolerans	Contig	current	4072732	14	SAMN04358094	soil	Morocco:desert		non_saline_candidate	
GCF_001637525.1	Bacillus halotolerans	Scaffold	current	4090772	5	SAMN04544317	soil	Germany		non_saline_candidate	
GCF_001642595.1	Bacillus licheniformis	Scaffold	current	4154962	28	SAMN04395482	soil	Czech Republic:Nerartovice		non_saline_candidate	
GCF_001969855.1	Bacillus haynesii	Scaffold	current	4378519	77	SAMN06102002	soil	Israel: Evolution canyon, arroyo at canyon bottom		non_saline_candidate	
GCF_002993735.1	Bacillus halotolerans	Contig	current	4132653	139	SAMN08640357	Rhizosphere of wheat plant	Algeria: Setif		non_saline_candidate	
GCF_002993745.1	Bacillus halotolerans	Contig	current	4094877	52	SAMN08640360	roots	Tunisia: Agareb	Limoniastrum monopetalum	non_saline_candidate	
GCF_002993765.1	Bacillus halotolerans	Contig	current	4152643	175	SAMN08640358	roots	Tunisia: Agareb	Limoniastrum monopetalum	non_saline_candidate	
GCF_002998215.1	Bacillus halotolerans	Scaffold	current	4081660	35	SAMN08634194	soil	China: Tibet		non_saline_candidate	
GCF_002998275.1	Bacillus halotolerans	Scaffold	current	4170205	26	SAMN08634207	soil	China: Tibet		non_saline_candidate	
GCF_013179555.1	Bacillus haikouensis	Scaffold	current	4678913	642	SAMN14989803	root	Greece:Crete	Crithmum maritimum	non_saline_candidate	
GCF_013349925.1	Bacillus glycinifermentans	Scaffold	current	4700692	84	SAMN12124961	soil	Pakistan: Karachi		non_saline_candidate	
GCF_016093395.1	Bacillus halotolerans	Chromosome	current	4087194	2	SAMN17013070	Geothermal soil	USA: Wyoming	Pisolithus arhizus	non_saline_candidate	
GCF_016767285.1	Bacillus halotolerans	Scaffold	current	4054787	11	SAMN16949413	roots, endophytic	Greece: Agricultural University of Athens	Nigella sativa	non_saline_candidate	
GCF_019149305.1	Bacillus halotolerans	Contig	current	4141101	63	SAMN17207826	rhizosphere soil	India		non_saline_candidate	
GCF_019598985.1	Bacillus inaquosorum	Chromosome	current	4136264	1	SAMN20567150	Rhizospheric soil from Cenchrus ciliaris	Pakistan: Cholistan desert, Bahawalpur	Cenchrus ciliaris	non_saline_candidate	
GCF_020682985.1	Bacillus halotolerans	Contig	current	4058484	29	SAMN22498407	rhizospheric soil	Pakistan		non_saline_candidate	
GCF_022748655.1	Bacillus haynesii	Contig	current	4447130	117	SAMN26307985	soil	Saudi Arabia: Al Wahbah crater		non_saline_candidate	
GCF_023022945.1	Bacillus glycinifermentans	Complete Genome	current	4346570	1	SAMN27512390	Chernozemic soil	Russia: Kazan		non_saline_candidate	
GCF_024266605.1	Bacillus halotolerans	Complete Genome	current	4095140	1	SAMN29515135	soil	China:Beijing		non_saline_candidate	
GCF_024266645.1	Bacillus halotolerans	Complete Genome	current	4280526	1	SAMN29515286	American ginseng Root	China:Shandong		non_saline_candidate	
GCF_024510645.1	Bacillus halotolerans	Complete Genome	current	4141155	1	SAMN29930872	soil	China:Shandong		non_saline_candidate	
GCF_024706235.1	Bacillus halotolerans	Contig	current	4048647	64	SAMN29005956	rhizospheric soil	Peru	Phaseolus vulgaris	non_saline_candidate	
GCF_026013885.1	Bacillus halotolerans	Complete Genome	current	4175808	1	SAMN31494998		China: Baoding	plant	non_saline_candidate	
GCF_026793205.1	Bacillus inaquosorum	Scaffold	current	4175854	35	SAMN25999702	soil	not collected		non_saline_candidate	
GCF_026793275.1	Bacillus inaquosorum	Scaffold	current	4149635	48	SAMN25999701	soil	not collected		non_saline_candidate	
GCF_026793285.1	Bacillus inaquosorum	Scaffold	current	4340953	56	SAMN25999700	soil	not collected		non_saline_candidate	
GCF_026793495.1	Bacillus inaquosorum	Scaffold	current	4215618	29	SAMN25999687	soil	not collected		non_saline_candidate	
GCF_026793525.1	Bacillus inaquosorum	Scaffold	current	4209366	22	SAMN25999688	soil	not collected		non_saline_candidate	
GCF_026793575.1	Bacillus inaquosorum	Scaffold	current	4161260	35	SAMN25999686	soil	not collected		non_saline_candidate	
GCF_026793595.1	Bacillus inaquosorum	Scaffold	current	4181036	24	SAMN25999682	soil	not collected		non_saline_candidate	
GCF_026793655.1	Bacillus inaquosorum	Scaffold	current	4148467	14	SAMN25999683	soil	not collected		non_saline_candidate	
GCF_026793695.1	Bacillus inaquosorum	Scaffold	current	4178786	26	SAMN25999680	soil	not collected		non_saline_candidate	
GCF_026794505.1	Bacillus halotolerans	Scaffold	current	4015135	82	SAMN25999655	soil	not collected		non_saline_candidate	
GCF_026794635.1	Bacillus inaquosorum	Contig	current	4296786	63	SAMN25999650	soil	not collected		non_saline_candidate	
GCF_026967595.1	Bacillus halotolerans	Complete Genome	current	4404030	2	SAMN32106085	Sweet potato rhizosphere soil	China:Shandong		non_saline_candidate	
GCF_030123205.1	Bacillus halotolerans	Complete Genome	current	4252134	1	SAMN34374967	rhizosphere soil	China: Longnan, Gansu Province		non_saline_candidate	
GCF_030128945.2	Bacillus inaquosorum	Complete Genome	current	4200707	1	SAMN35027563	soil	Mexico: Reynosa		non_saline_candidate	
GCF_030167075.1	Bacillus halotolerans	Complete Genome	current	4091749	1	SAMN34374898	semidesertic area with dry sandy soils, around 15 cm from the trunk of a peach tree (5 cm deep)	Mexico: Tehuacan, Puebla		non_saline_candidate	
GCF_030292055.1	Bacillus halotolerans	Complete Genome	current	4223135	2	SAMN34374963	rhizosphere soil	China: Kaifeng, Henan Province		non_saline_candidate	
GCF_030348325.1	Bacillus hominis	Contig	current	5526302	5	SAMN34374914	field soil	Germany: Heida		non_saline_candidate	
GCF_030348535.1	Bacillus hominis	Contig	current	5557385	6	SAMN34374908	field soil	Germany: Heida		non_saline_candidate	
GCF_030348585.1	Bacillus hominis	Contig	current	5499162	4	SAMN34374907	field soil	Germany: Heida		non_saline_candidate	
GCF_030418985.1	Bacillus glycinifermentans	Complete Genome	current	4651579	1	SAMN36290609	soil	South Korea:Gochang		non_saline_candidate	
GCF_032763365.1	Bacillus halotolerans	Complete Genome	current	4155130	1	SAMN37729246	endophyte from hree year continuous cropping of potato root	China: Inner Mongolia	potato	non_saline_candidate	
GCF_033568485.1	Bacillus halotolerans	Complete Genome	current	4208811	1	SAMN36977584	soil	China: Inner Mongolia		non_saline_candidate	
GCF_035804155.1	Bacillus halotolerans	Scaffold	current	4154375	41	SAMN32927361	soil	Israel: Evolution Canyon		non_saline_candidate	
GCF_035804175.1	Bacillus halotolerans	Scaffold	current	4007909	24	SAMN32927356	soil	Israel: Evolution Canyon		non_saline_candidate	
GCF_035807775.1	Bacillus inaquosorum	Contig	current	4145890	19	SAMN33940679	soil sample	USA		non_saline_candidate	
GCF_035809715.1	Bacillus haynesii	Scaffold	current	4373622	30	SAMN33940568	soil	USA		non_saline_candidate	
GCF_035809735.1	Bacillus haynesii	Scaffold	current	4367096	52	SAMN33940567	soil	USA		non_saline_candidate	
GCF_035809775.1	Bacillus haynesii	Scaffold	current	4505041	48	SAMN33940565	soil	USA		non_saline_candidate	
GCF_035809795.1	Bacillus haynesii	Scaffold	current	4343280	38	SAMN33940563	soil	USA		non_saline_candidate	
GCF_035809835.1	Bacillus haynesii	Scaffold	current	4429214	39	SAMN33940562	soil	USA		non_saline_candidate	
GCF_035809855.1	Bacillus haynesii	Scaffold	current	4270503	27	SAMN33940561	soil	USA		non_saline_candidate	
GCF_035809875.1	Bacillus haynesii	Scaffold	current	4205925	25	SAMN33940560	soil	USA		non_saline_candidate	
GCF_035809895.1	Bacillus haynesii	Scaffold	current	4251728	23	SAMN33940559	soil	USA		non_saline_candidate	
GCF_035809915.1	Bacillus haynesii	Scaffold	current	4329818	21	SAMN33940558	soil	USA		non_saline_candidate	
GCF_035809935.1	Bacillus haynesii	Scaffold	current	4205414	22	SAMN33940557	soil	USA		non_saline_candidate	
GCF_035809955.1	Bacillus haynesii	Scaffold	current	4367995	33	SAMN33940555	soil	USA		non_saline_candidate	
GCF_035809975.1	Bacillus haynesii	Scaffold	current	4342338	21	SAMN33940556	soil	USA		non_saline_candidate	
GCF_035810015.1	Bacillus haynesii	Scaffold	current	4291832	27	SAMN33940554	soil	USA		non_saline_candidate	
GCF_035810455.1	Bacillus haynesii	Scaffold	current	4223925	22	SAMN33940530	soil	USA		non_saline_candidate	
GCF_035810475.1	Bacillus haynesii	Scaffold	current	4295028	28	SAMN33940531	soil	USA		non_saline_candidate	
GCF_035810495.1	Bacillus haynesii	Scaffold	current	4333688	54	SAMN33940529	soil	USA		non_saline_candidate	
GCF_035810535.1	Bacillus haynesii	Scaffold	current	4253588	28	SAMN33940528	soil	USA		non_saline_candidate	
GCF_035810555.1	Bacillus haynesii	Scaffold	current	4504050	23	SAMN33940527	soil	USA		non_saline_candidate	
GCF_035810695.1	Bacillus halotolerans	Scaffold	current	4263762	45	SAMN33940518	soil	USA		non_saline_candidate	
GCF_035810705.1	Bacillus halotolerans	Scaffold	current	4079517	28	SAMN33940519	soil	USA		non_saline_candidate	
GCF_035810855.1	Bacillus halotolerans	Scaffold	current	3988357	38	SAMN33940511	soil	Tunisia		non_saline_candidate	
GCF_035811155.1	Bacillus halotolerans	Scaffold	current	4244191	45	SAMN33940496	soil	USA		non_saline_candidate	
GCF_035818335.1	Bacillus glycinifermentans	Scaffold	current	4357213	21	SAMN33940747	soil	not collected		non_saline_candidate	
GCF_035822595.1	Bacillus halotolerans	Scaffold	current	4216228	31	SAMN33940736	soil	India		non_saline_candidate	
GCF_035823075.1	Bacillus inaquosorum	Scaffold	current	4196007	35	SAMN33940724	soil	USA		non_saline_candidate	
GCF_036210455.1	Bacillus inaquosorum	Scaffold	current	4172692	23	SAMN32927353	soil	Israel: Evolution Canyon		non_saline_candidate	
GCF_036289505.1	Bacillus glycinifermentans	Contig	current	4465826	119	SAMN35102887	rhizosphere	Tunisia	palm	non_saline_candidate	
GCF_040256795.1	Bacillus halotolerans	Chromosome	current	4214739	28	SAMN41599398	rhizosphere	Morocco	Olea europaea	non_saline_candidate	
GCF_040900605.1	Bacillus halotolerans	Contig	current	4181879	23	SAMN39853689	soil	China:Shenyang		non_saline_candidate	
GCF_041222785.1	Bacillus halotolerans	Complete Genome	current	4220890	1	SAMN43028438	rhizosphere soil	China: Weinan town, Shaanxi Province		non_saline_candidate	
GCF_044901705.1	Bacillus halotolerans	Contig	current	3771800	41	SAMN44596380	root	Russia: Krasnodar territory, Krylovskoy district	wheat	non_saline_candidate	
GCF_047302545.1	Bacillus inaquosorum	Complete Genome	current	4245627	1	SAMN44627544	root	USA:Tucson	Lactuca serriola	non_saline_candidate	
GCF_050457205.1	Bacillus inaquosorum	Contig	current	4220672	31	SAMN41009415	soil	USA: Joshua Tree National Monument, California		non_saline_candidate	
GCF_050463925.1	Bacillus haynesii	Contig	current	4194527	27	SAMN41009188	soil	USA: Tumanoc Hill, Arizona		non_saline_candidate	
GCF_050464905.1	Bacillus halotolerans	Contig	current	4130129	43	SAMN41009162	soil	USA: Tumonoc Hill, Arizona		non_saline_candidate	
GCF_050465025.1	Bacillus inaquosorum	Contig	current	4374544	30	SAMN41009159	soil	USA: Death Valley, California		non_saline_candidate	
